"ID"	"read"	"sum_len"	"num_seqs"	"min_len"	"avg_len"	"max_len"
"3567"	"SRR7063157"	"forward"	255188132	1707714	35	149.4	151
"3568"	"SRR7063157"	"reverse"	255185456	1707714	35	149.4	151
"3569"	"SRR7063159"	"forward"	231128261	1543214	35	149.8	151
"3570"	"SRR7063159"	"reverse"	231124026	1543214	35	149.8	151
"3571"	"SRR7063174"	"forward"	156522454	1043374	35	150	151
"3572"	"SRR7063174"	"reverse"	156523684	1043374	35	150	151
"3573"	"SRR7063188"	"forward"	228807469	1527889	35	149.8	151
"3574"	"SRR7063188"	"reverse"	228812385	1527889	35	149.8	151
"3575"	"SRR7063192"	"forward"	224769343	1503829	35	149.5	151
"3576"	"SRR7063192"	"reverse"	224771385	1503829	35	149.5	151
"3577"	"SRR7063206"	"forward"	184893261	1232224	35	150	151
"3578"	"SRR7063206"	"reverse"	184890212	1232224	35	150	151
"3579"	"SRR7075034"	"forward"	205387272	1370002	35	149.9	151
"3580"	"SRR7075034"	"reverse"	205387204	1370002	35	149.9	151
"3581"	"SRR7075052"	"forward"	318248800	2126704	35	149.6	151
"3582"	"SRR7075052"	"reverse"	318255008	2126704	35	149.6	151
"3583"	"SRR7075224"	"forward"	184635121	1232034	35	149.9	151
"3584"	"SRR7075224"	"reverse"	184633713	1232034	35	149.9	151
"3585"	"SRR7132727"	"forward"	230935686	1542218	35	149.7	151
"3586"	"SRR7132727"	"reverse"	230943796	1542218	35	149.7	151
"3587"	"SRR7138665"	"forward"	245189479	1638226	35	149.7	151
"3588"	"SRR7138665"	"reverse"	245193774	1638226	35	149.7	151
"3589"	"SRR7138697"	"forward"	203562792	1359098	35	149.8	151
"3590"	"SRR7138697"	"reverse"	203562159	1359098	35	149.8	151
"3591"	"SRR7196769"	"forward"	129207973	553422	35	233.5	251
"3592"	"SRR7196769"	"reverse"	129256471	553422	35	233.6	251
"3593"	"SRR7196770"	"forward"	61429823	259539	35	236.7	251
"3594"	"SRR7196770"	"reverse"	61447759	259539	35	236.8	251
"3595"	"SRR7219558"	"forward"	71132950	290930	35	244.5	251
"3596"	"SRR7219558"	"reverse"	71162653	290930	35	244.6	251
"3597"	"SRR7221728"	"forward"	68974816	281871	35	244.7	251
"3598"	"SRR7221728"	"reverse"	68992469	281871	35	244.8	251
"3599"	"SRR7221730"	"forward"	51409463	209824	35	245	251
"3600"	"SRR7221730"	"reverse"	51419129	209824	35	245.1	251
"3601"	"SRR7262805"	"forward"	56625206	239689	35	236.2	251
"3602"	"SRR7262805"	"reverse"	56679337	239689	35	236.5	251
"3603"	"SRR7276571"	"forward"	202413100	941191	35	215.1	251
"3604"	"SRR7276571"	"reverse"	202648566	941191	35	215.3	251
"3605"	"SRR7406172"	"forward"	195614619	796615	35	245.6	251
"3606"	"SRR7406172"	"reverse"	195639978	796615	35	245.6	251
"3607"	"SRR7426254"	"forward"	322573153	2155143	35	149.7	151
"3608"	"SRR7426254"	"reverse"	322577020	2155143	35	149.7	151
"3609"	"SRR7458090"	"forward"	323230398	1331619	35	242.7	251
"3610"	"SRR7458090"	"reverse"	323219770	1331619	35	242.7	251
"3611"	"SRR7458101"	"forward"	255503298	1047763	35	243.9	251
"3612"	"SRR7458101"	"reverse"	255658919	1047763	35	244	251
"3613"	"SRR7458119"	"forward"	240492523	985088	35	244.1	251
"3614"	"SRR7458119"	"reverse"	240486743	985088	35	244.1	251
"3615"	"SRR7458127"	"forward"	223351625	915896	35	243.9	251
"3616"	"SRR7458127"	"reverse"	223369408	915896	35	243.9	251
"3617"	"SRR7458129"	"forward"	263435568	1085015	35	242.8	251
"3618"	"SRR7458129"	"reverse"	263483694	1085015	35	242.8	251
"3619"	"SRR7458239"	"forward"	282426622	1161328	35	243.2	251
"3620"	"SRR7458239"	"reverse"	282425820	1161328	35	243.2	251
"3621"	"SRR7533570"	"forward"	249488827	1667914	35	149.6	151
"3622"	"SRR7533570"	"reverse"	249471229	1667914	35	149.6	151
"3623"	"SRR7638087"	"forward"	102329327	415600	35	246.2	251
"3624"	"SRR7638087"	"reverse"	102351844	415600	35	246.3	251
"3625"	"SRR7643294"	"forward"	176861295	749459	35	236	251
"3626"	"SRR7643294"	"reverse"	177030034	749459	35	236.2	251
"3627"	"SRR7660779"	"forward"	138745559	573381	35	242	251
"3628"	"SRR7660779"	"reverse"	138717446	573381	35	241.9	251
"3629"	"SRR7664643"	"forward"	227794756	1525548	35	149.3	151
"3630"	"SRR7664643"	"reverse"	227776577	1525548	35	149.3	151
"3631"	"SRR7664653"	"forward"	228568543	1531618	35	149.2	151
"3632"	"SRR7664653"	"reverse"	228560461	1531618	35	149.2	151
"3633"	"SRR7693582"	"forward"	196195923	797949	35	245.9	251
"3634"	"SRR7693582"	"reverse"	196159317	797949	35	245.8	251
"3635"	"SRR7707871"	"forward"	164671415	834254	35	197.4	251
"3636"	"SRR7707871"	"reverse"	164615869	834254	35	197.3	251
"3637"	"SRR7707918"	"forward"	144123367	728530	35	197.8	251
"3638"	"SRR7707918"	"reverse"	144059699	728530	35	197.7	251
"3639"	"SRR7765068"	"forward"	204591736	1369543	35	149.4	151
"3640"	"SRR7765068"	"reverse"	204598820	1369543	35	149.4	151
"3641"	"SRR7771813"	"forward"	261206592	1745717	35	149.6	151
"3642"	"SRR7771813"	"reverse"	261195800	1745717	35	149.6	151
"3643"	"SRR7771826"	"forward"	189384737	1266174	35	149.6	151
"3644"	"SRR7771826"	"reverse"	189379929	1266174	35	149.6	151
"3645"	"SRR7789469"	"forward"	207147921	856230	35	241.9	251
"3646"	"SRR7789469"	"reverse"	207108483	856230	35	241.9	251
"3647"	"SRR7789816"	"forward"	253238275	1051866	35	240.8	251
"3648"	"SRR7789816"	"reverse"	253171323	1051866	35	240.7	251
"3649"	"SRR7798780"	"forward"	221886372	929680	35	238.7	251
"3650"	"SRR7798780"	"reverse"	221940694	929680	35	238.7	251
"3651"	"SRR7866006"	"forward"	178994011	1202213	35	148.9	151
"3652"	"SRR7866006"	"reverse"	178981856	1202213	35	148.9	151
"3653"	"SRR7885200"	"forward"	274162149	1832144	35	149.6	151
"3654"	"SRR7885200"	"reverse"	274173373	1832144	35	149.6	151
"3655"	"SRR7885206"	"forward"	541639529	3643271	35	148.7	151
"3656"	"SRR7885206"	"reverse"	541666213	3643271	35	148.7	151
"3657"	"SRR7966661"	"forward"	184022543	751177	35	245	251
"3658"	"SRR7966661"	"reverse"	184074308	751177	35	245	251
"3659"	"SRR8041750"	"forward"	262238284	1105887	35	237.1	251
"3660"	"SRR8041750"	"reverse"	262152343	1105887	35	237.1	251
"3661"	"SRR8078634"	"forward"	355199118	2372468	35	149.7	151
"3662"	"SRR8078634"	"reverse"	355197254	2372468	35	149.7	151
"3663"	"SRR8078641"	"forward"	282246520	1888988	35	149.4	151
"3664"	"SRR8078641"	"reverse"	282254726	1888988	35	149.4	151
"3665"	"SRR8078648"	"forward"	256068943	1709504	35	149.8	151
"3666"	"SRR8078648"	"reverse"	256072817	1709504	35	149.8	151
"3667"	"SRR8078654"	"forward"	272037921	1816005	35	149.8	151
"3668"	"SRR8078654"	"reverse"	272034872	1816005	35	149.8	151
"3669"	"SRR8101046"	"forward"	177218789	1185199	35	149.5	151
"3670"	"SRR8101046"	"reverse"	177219655	1185199	35	149.5	151
"3671"	"SRR8104474"	"forward"	95101972	440127	35	216.1	251
"3672"	"SRR8104474"	"reverse"	95237437	440127	35	216.4	251
"3673"	"SRR8136332"	"forward"	260565498	1747123	35	149.1	151
"3674"	"SRR8136332"	"reverse"	260573469	1747123	35	149.1	151
"3675"	"SRR8136483"	"forward"	228857200	1532811	35	149.3	151
"3676"	"SRR8136483"	"reverse"	228862487	1532811	35	149.3	151
"3677"	"SRR8136484"	"forward"	267107038	1791556	35	149.1	151
"3678"	"SRR8136484"	"reverse"	267116260	1791556	35	149.1	151
"3679"	"SRR8136585"	"forward"	228307985	927538	35	246.1	251
"3680"	"SRR8136585"	"reverse"	228280765	927538	35	246.1	251
"3681"	"SRR8136668"	"forward"	278485509	1866104	35	149.2	151
"3682"	"SRR8136668"	"reverse"	278487992	1866104	35	149.2	151
"3683"	"SRR8136678"	"forward"	305894299	2056852	35	148.7	151
"3684"	"SRR8136678"	"reverse"	305920363	2056852	35	148.7	151
"3685"	"SRR8136683"	"forward"	364477866	2443696	35	149.2	151
"3686"	"SRR8136683"	"reverse"	364484600	2443696	35	149.2	151
"3687"	"SRR8136931"	"forward"	360884912	2419943	35	149.1	151
"3688"	"SRR8136931"	"reverse"	360886688	2419943	35	149.1	151
"3689"	"SRR8136963"	"forward"	307863725	2066080	35	149	151
"3690"	"SRR8136963"	"reverse"	307875787	2066080	35	149	151
"3691"	"SRR8136968"	"forward"	262364522	1754649	35	149.5	151
"3692"	"SRR8136968"	"reverse"	262368042	1754649	35	149.5	151
"3693"	"SRR8136970"	"forward"	153014186	666119	35	229.7	251
"3694"	"SRR8136970"	"reverse"	152956354	666119	35	229.6	251
"3695"	"SRR8137073"	"forward"	164946754	722477	35	228.3	251
"3696"	"SRR8137073"	"reverse"	164883871	722477	35	228.2	251
"3697"	"SRR8157428"	"forward"	265880412	1777082	35	149.6	151
"3698"	"SRR8157428"	"reverse"	265893046	1777082	35	149.6	151
"3699"	"SRR8157429"	"forward"	267256256	1784574	35	149.8	151
"3700"	"SRR8157429"	"reverse"	267268391	1784574	35	149.8	151
"3701"	"SRR8157470"	"forward"	179595346	1200248	35	149.6	151
"3702"	"SRR8157470"	"reverse"	179604014	1200248	35	149.6	151
"3703"	"SRR8157471"	"forward"	204169400	1363032	35	149.8	151
"3704"	"SRR8157471"	"reverse"	204182433	1363032	35	149.8	151
"3705"	"SRR8157475"	"forward"	247524801	1653174	35	149.7	151
"3706"	"SRR8157475"	"reverse"	247537150	1653174	35	149.7	151
"3707"	"SRR8181049"	"forward"	155330441	1040335	35	149.3	151
"3708"	"SRR8181049"	"reverse"	155330597	1040335	35	149.3	151
"3709"	"SRR8181052"	"forward"	159328206	1064564	35	149.7	151
"3710"	"SRR8181052"	"reverse"	159330063	1064564	35	149.7	151
"3711"	"SRR8181054"	"forward"	521073117	3484617	35	149.5	151
"3712"	"SRR8181054"	"reverse"	521073441	3484617	35	149.5	151
"3713"	"SRR8181056"	"forward"	246185436	1644330	35	149.7	151
"3714"	"SRR8181056"	"reverse"	246176782	1644330	35	149.7	151
"3715"	"SRR8200494"	"forward"	341890178	2292237	35	149.2	151
"3716"	"SRR8200494"	"reverse"	341891381	2292237	35	149.2	151
"3717"	"SRR8202274"	"forward"	380623149	2541438	35	149.8	151
"3718"	"SRR8202274"	"reverse"	380623622	2541438	35	149.8	151
"3719"	"SRR8202285"	"forward"	324468158	2168381	35	149.6	151
"3720"	"SRR8202285"	"reverse"	324461952	2168381	35	149.6	151
"3721"	"SRR8202286"	"forward"	187900401	1255202	35	149.7	151
"3722"	"SRR8202286"	"reverse"	187894183	1255202	35	149.7	151
"3723"	"SRR8202307"	"forward"	229552287	1572534	35	146	151
"3724"	"SRR8202307"	"reverse"	229548974	1572534	35	146	151
"3725"	"SRR8236508"	"forward"	238784544	1594904	35	149.7	151
"3726"	"SRR8236508"	"reverse"	238784923	1594904	35	149.7	151
"3727"	"SRR8236529"	"forward"	206706874	1382232	35	149.5	151
"3728"	"SRR8236529"	"reverse"	206701868	1382232	35	149.5	151
"3729"	"SRR8248798"	"forward"	277663156	1147238	35	242	251
"3730"	"SRR8248798"	"reverse"	277991324	1147238	35	242.3	251
"3731"	"SRR8249020"	"forward"	320411382	1337094	35	239.6	251
"3732"	"SRR8249020"	"reverse"	320807008	1337094	35	239.9	251
"3733"	"SRR8261715"	"forward"	270401151	1808916	35	149.5	151
"3734"	"SRR8261715"	"reverse"	270392935	1808916	35	149.5	151
"3735"	"SRR8263925"	"forward"	338528653	2280595	35	148.4	151
"3736"	"SRR8263925"	"reverse"	338517561	2280595	35	148.4	151
"3737"	"SRR8263929"	"forward"	417854941	2821571	35	148.1	151
"3738"	"SRR8263929"	"reverse"	417811789	2821571	35	148.1	151
"3739"	"SRR8270009"	"forward"	305798854	2046180	35	149.4	151
"3740"	"SRR8270009"	"reverse"	305824966	2046180	35	149.5	151
"3741"	"SRR8270012"	"forward"	233855036	1595707	35	146.6	151
"3742"	"SRR8270012"	"reverse"	233965819	1595707	35	146.6	151
"3743"	"SRR8270017"	"forward"	226441703	1537596	35	147.3	151
"3744"	"SRR8270017"	"reverse"	226484586	1537596	35	147.3	151
"3745"	"SRR8270018"	"forward"	309581088	2083704	35	148.6	151
"3746"	"SRR8270018"	"reverse"	309661033	2083704	35	148.6	151
"3747"	"SRR8270022"	"forward"	193687699	1312265	35	147.6	151
"3748"	"SRR8270022"	"reverse"	193724931	1312265	35	147.6	151
"3749"	"SRR8270029"	"forward"	195455320	1324793	35	147.5	151
"3750"	"SRR8270029"	"reverse"	195501869	1324793	35	147.6	151
"3751"	"SRR8270031"	"forward"	158004017	1078931	35	146.4	151
"3752"	"SRR8270031"	"reverse"	158035261	1078931	35	146.5	151
"3753"	"SRR8280066"	"forward"	129473254	542938	35	238.5	251
"3754"	"SRR8280066"	"reverse"	129453258	542938	35	238.4	251
"3755"	"SRR8280071"	"forward"	187573488	815833	35	229.9	251
"3756"	"SRR8280071"	"reverse"	187500767	815833	35	229.8	251
"3757"	"SRR8280236"	"forward"	224940322	977490	35	230.1	251
"3758"	"SRR8280236"	"reverse"	224907541	977490	35	230.1	251
"3759"	"SRR8310781"	"forward"	407714875	1672892	35	243.7	251
"3760"	"SRR8310781"	"reverse"	407908824	1672892	35	243.8	251
"3761"	"SRR8310801"	"forward"	387663016	1594691	35	243.1	251
"3762"	"SRR8310801"	"reverse"	388005044	1594691	35	243.3	251
"3763"	"SRR8310831"	"forward"	267033615	1102583	35	242.2	251
"3764"	"SRR8310831"	"reverse"	267204869	1102583	35	242.3	251
"3765"	"SRR8321804"	"forward"	296462123	1260892	35	235.1	251
"3766"	"SRR8321804"	"reverse"	296598131	1260892	35	235.2	251
"3767"	"SRR8322000"	"forward"	364948200	1533577	35	238	251
"3768"	"SRR8322000"	"reverse"	365081635	1533577	35	238.1	251
"3769"	"SRR8322005"	"forward"	262694967	1086322	35	241.8	251
"3770"	"SRR8322005"	"reverse"	262781839	1086322	35	241.9	251
"3771"	"SRR8364697"	"forward"	344363711	1451338	35	237.3	251
"3772"	"SRR8364697"	"reverse"	345985197	1451338	35	238.4	251
"3773"	"SRR8365012"	"forward"	250960394	1676031	35	149.7	151
"3774"	"SRR8365012"	"reverse"	250959409	1676031	35	149.7	151
"3775"	"SRR8365017"	"forward"	273698838	1831877	35	149.4	151
"3776"	"SRR8365017"	"reverse"	273700298	1831877	35	149.4	151
"3777"	"SRR8381532"	"forward"	435821871	1805084	35	241.4	251
"3778"	"SRR8381532"	"reverse"	436115287	1805084	35	241.6	251
"3779"	"SRR8381573"	"forward"	411149904	1694977	35	242.6	251
"3780"	"SRR8381573"	"reverse"	411335233	1694977	35	242.7	251
"3781"	"SRR8381575"	"forward"	276038414	1142925	35	241.5	251
"3782"	"SRR8381575"	"reverse"	276178289	1142925	35	241.6	251
"3783"	"SRR8397786"	"forward"	271185707	1144684	35	236.9	251
"3784"	"SRR8397786"	"reverse"	265139541	1144684	35	231.6	251
"3785"	"SRR8397790"	"forward"	254393105	1128701	35	225.4	251
"3786"	"SRR8397790"	"reverse"	250278428	1128701	35	221.7	251
"3787"	"SRR8397792"	"forward"	225688713	960001	35	235.1	251
"3788"	"SRR8397792"	"reverse"	221212348	960001	35	230.4	251
"3789"	"SRR8397793"	"forward"	195961277	832316	35	235.4	251
"3790"	"SRR8397793"	"reverse"	192377846	832316	35	231.1	251
"3791"	"SRR8397795"	"forward"	204003301	866020	35	235.6	251
"3792"	"SRR8397795"	"reverse"	199876190	866020	35	230.8	251
"3793"	"SRR8430245"	"forward"	253939379	1695975	35	149.7	151
"3794"	"SRR8430245"	"reverse"	253933355	1695975	35	149.7	151
"3795"	"SRR8430262"	"forward"	220933786	1480231	35	149.3	151
"3796"	"SRR8430262"	"reverse"	220936267	1480231	35	149.3	151
"3797"	"SRR8430267"	"forward"	217633851	1457055	35	149.4	151
"3798"	"SRR8430267"	"reverse"	217634524	1457055	35	149.4	151
"3799"	"SRR8430269"	"forward"	213057346	1451533	35	146.8	151
"3800"	"SRR8430269"	"reverse"	213049723	1451533	35	146.8	151
"3801"	"SRR8434622"	"forward"	227275581	830963	35	273.5	301
"3802"	"SRR8434622"	"reverse"	227400273	830963	35	273.7	301
"3803"	"SRR8434625"	"forward"	211765924	766146	35	276.4	301
"3804"	"SRR8434625"	"reverse"	211881241	766146	35	276.6	301
"3805"	"SRR8434629"	"forward"	228052286	837028	35	272.5	301
"3806"	"SRR8434629"	"reverse"	228229518	837028	35	272.7	301
"3807"	"SRR8434645"	"forward"	221626699	803340	35	275.9	301
"3808"	"SRR8434645"	"reverse"	221788099	803340	35	276.1	301
"3809"	"SRR8434648"	"forward"	236018521	864340	35	273.1	301
"3810"	"SRR8434648"	"reverse"	236349342	864340	35	273.4	301
"3811"	"SRR8434650"	"forward"	195660087	708983	35	276	301
"3812"	"SRR8434650"	"reverse"	195814699	708983	35	276.2	301
"3813"	"SRR8434652"	"forward"	213352699	769001	35	277.4	301
"3814"	"SRR8434652"	"reverse"	213473145	769001	35	277.6	301
"3815"	"SRR8434657"	"forward"	202014439	723255	35	279.3	301
"3816"	"SRR8434657"	"reverse"	202200102	723255	35	279.6	301
"3817"	"SRR8434660"	"forward"	201547835	737914	35	273.1	301
"3818"	"SRR8434660"	"reverse"	201664967	737914	35	273.3	301
"3819"	"SRR8434662"	"forward"	227810747	823987	35	276.5	301
"3820"	"SRR8434662"	"reverse"	227958817	823987	35	276.7	301
"3821"	"SRR8434663"	"forward"	251805223	912970	35	275.8	301
"3822"	"SRR8434663"	"reverse"	252138247	912970	35	276.2	301
"3823"	"SRR8434669"	"forward"	255530856	941462	35	271.4	301
"3824"	"SRR8434669"	"reverse"	255876695	941462	35	271.8	301
"3825"	"SRR8434670"	"forward"	184383336	665308	35	277.1	301
"3826"	"SRR8434670"	"reverse"	184576383	665308	35	277.4	301
"3827"	"SRR8434674"	"forward"	252707130	935026	35	270.3	301
"3828"	"SRR8434674"	"reverse"	253109056	935026	35	270.7	301
"3829"	"SRR8434679"	"forward"	214671020	772795	35	277.8	301
"3830"	"SRR8434679"	"reverse"	214866237	772795	35	278	301
"3831"	"SRR8434680"	"forward"	243124103	882530	35	275.5	301
"3832"	"SRR8434680"	"reverse"	243456407	882530	35	275.9	301
"3833"	"SRR8434707"	"forward"	229504658	840152	35	273.2	301
"3834"	"SRR8434707"	"reverse"	229763756	840152	35	273.5	301
"3835"	"SRR8434728"	"forward"	215895270	836529	35	258.1	301
"3836"	"SRR8434728"	"reverse"	216464115	836529	35	258.8	301
"3837"	"SRR8434730"	"forward"	193182909	756491	35	255.4	301
"3838"	"SRR8434730"	"reverse"	193765636	756491	35	256.1	301
"3839"	"SRR8434731"	"forward"	190301916	715074	35	266.1	301
"3840"	"SRR8434731"	"reverse"	190823113	715074	35	266.9	301
"3841"	"SRR8434739"	"forward"	216180937	774265	35	279.2	301
"3842"	"SRR8434739"	"reverse"	216377671	774265	35	279.5	301
"3843"	"SRR8434741"	"forward"	211073667	767474	35	275	301
"3844"	"SRR8434741"	"reverse"	211551232	767474	35	275.6	301
"3845"	"SRR8434742"	"forward"	200767699	761217	35	263.7	301
"3846"	"SRR8434742"	"reverse"	201469515	761217	35	264.7	301
"3847"	"SRR8434751"	"forward"	224925185	824179	35	272.9	301
"3848"	"SRR8434751"	"reverse"	225501485	824179	35	273.6	301
"3849"	"SRR8434753"	"forward"	223750695	811589	35	275.7	301
"3850"	"SRR8434753"	"reverse"	223927834	811589	35	275.9	301
"3851"	"SRR8434888"	"forward"	207983035	762456	35	272.8	301
"3852"	"SRR8434888"	"reverse"	208172655	762456	35	273	301
"3853"	"SRR8503366"	"forward"	171427216	763439	35	224.5	251
"3854"	"SRR8503366"	"reverse"	171460393	763439	35	224.6	251
"3855"	"SRR8503367"	"forward"	169583882	745780	35	227.4	251
"3856"	"SRR8503367"	"reverse"	169649625	745780	35	227.5	251
"3857"	"SRR8543078"	"forward"	288425274	2006073	35	143.8	151
"3858"	"SRR8543078"	"reverse"	288473200	2006073	35	143.8	151
"3859"	"SRR8544143"	"forward"	155765598	762284	35	204.3	251
"3860"	"SRR8544143"	"reverse"	155579107	762284	35	204.1	251
"3861"	"SRR8548552"	"forward"	282900412	1152667	35	245.4	251
"3862"	"SRR8548552"	"reverse"	282933919	1152667	35	245.5	251
"3863"	"SRR8556308"	"forward"	273505190	1829088	35	149.5	151
"3864"	"SRR8556308"	"reverse"	273559516	1829088	35	149.6	151
"3865"	"SRR8570201"	"forward"	337769601	1374447	35	245.7	251
"3866"	"SRR8570201"	"reverse"	337806637	1374447	35	245.8	251
"3867"	"SRR8592463"	"forward"	225765051	920506	35	245.3	251
"3868"	"SRR8592463"	"reverse"	225742024	920506	35	245.2	251
"3869"	"SRR8592510"	"forward"	192148726	778604	35	246.8	251
"3870"	"SRR8592510"	"reverse"	192133307	778604	35	246.8	251
"3871"	"SRR8593407"	"forward"	329669980	2220340	35	148.5	151
"3872"	"SRR8593407"	"reverse"	329681232	2220340	35	148.5	151
"3873"	"SRR8597270"	"forward"	325662189	1208495	35	269.5	301
"3874"	"SRR8597270"	"reverse"	326692044	1208495	35	270.3	301
"3875"	"SRR8597273"	"forward"	297478526	1140760	35	260.8	301
"3876"	"SRR8597273"	"reverse"	298457226	1140760	35	261.6	301
"3877"	"SRR8597276"	"forward"	248472535	988527	35	251.4	301
"3878"	"SRR8597276"	"reverse"	249153381	988527	35	252	301
"3879"	"SRR8597288"	"forward"	293091088	1065195	35	275.2	301
"3880"	"SRR8597288"	"reverse"	293743693	1065195	35	275.8	301
"3881"	"SRR8606657"	"forward"	297561956	2094362	35	142.1	151
"3882"	"SRR8606657"	"reverse"	297647954	2094362	35	142.1	151
"3883"	"SRR8632531"	"forward"	231045661	851926	35	271.2	301
"3884"	"SRR8632531"	"reverse"	231678109	851926	35	271.9	301
"3885"	"SRR8707440"	"forward"	306727568	2083313	35	147.2	151
"3886"	"SRR8707440"	"reverse"	306769500	2083313	35	147.3	151
"3887"	"SRR8707448"	"forward"	287367340	1940680	35	148.1	151
"3888"	"SRR8707448"	"reverse"	287388497	1940680	35	148.1	151
"3889"	"SRR8707450"	"forward"	291987312	1995685	35	146.3	151
"3890"	"SRR8707450"	"reverse"	292013314	1995685	35	146.3	151
"3891"	"SRR8707451"	"forward"	228750056	1558762	35	146.8	151
"3892"	"SRR8707451"	"reverse"	228752878	1558762	35	146.8	151
"3893"	"SRR8728065"	"forward"	284443964	1111788	35	255.8	301
"3894"	"SRR8728065"	"reverse"	285264404	1111788	35	256.6	301
"3895"	"SRR8728075"	"forward"	232831777	898806	35	259	301
"3896"	"SRR8728075"	"reverse"	234802173	898806	35	261.2	301
"3897"	"SRR8751435"	"forward"	296178682	1204832	35	245.8	251
"3898"	"SRR8751435"	"reverse"	296310767	1204832	35	245.9	251
"3899"	"SRR8751447"	"forward"	232658252	948541	35	245.3	251
"3900"	"SRR8751447"	"reverse"	232746985	948541	35	245.4	251
"3901"	"SRR8783694"	"forward"	245999481	1641863	35	149.8	151
"3902"	"SRR8783694"	"reverse"	245996287	1641863	35	149.8	151
"3903"	"SRR8783964"	"forward"	275677991	1841276	35	149.7	151
"3904"	"SRR8783964"	"reverse"	275672920	1841276	35	149.7	151
"3905"	"SRR8795505"	"forward"	158300040	1061522	35	149.1	151
"3906"	"SRR8795505"	"reverse"	158300273	1061522	35	149.1	151
"3907"	"SRR8795507"	"forward"	221833567	1487168	35	149.2	151
"3908"	"SRR8795507"	"reverse"	221836883	1487168	35	149.2	151
"3909"	"SRR8795513"	"forward"	226117457	1529770	35	147.8	151
"3910"	"SRR8795513"	"reverse"	226117183	1529770	35	147.8	151
"3911"	"SRR8795517"	"forward"	171114584	1146151	35	149.3	151
"3912"	"SRR8795517"	"reverse"	171118438	1146151	35	149.3	151
"3913"	"SRR8815970"	"forward"	153216357	771515	35	198.6	251
"3914"	"SRR8815970"	"reverse"	153215852	771515	35	198.6	251
"3915"	"SRR8839669"	"forward"	217784375	1029811	35	211.5	251
"3916"	"SRR8839669"	"reverse"	217732924	1029811	35	211.4	251
"3917"	"SRR8841109"	"forward"	163631662	604774	35	270.6	301
"3918"	"SRR8841109"	"reverse"	163725225	604774	35	270.7	301
"3919"	"SRR8863423"	"forward"	188570480	791664	35	238.2	251
"3920"	"SRR8863423"	"reverse"	188598879	791664	35	238.2	251
"3921"	"SRR8864221"	"forward"	369751775	2501138	35	147.8	151
"3922"	"SRR8864221"	"reverse"	369756133	2501138	35	147.8	151
"3923"	"SRR8926572"	"forward"	219486993	1468316	35	149.5	151
"3924"	"SRR8926572"	"reverse"	219478074	1468316	35	149.5	151
"3925"	"SRR8950552"	"forward"	152216539	1027147	35	148.2	151
"3926"	"SRR8950552"	"reverse"	152223066	1027147	35	148.2	151
"3927"	"SRR9016858"	"forward"	178054246	691725	35	257.4	301
"3928"	"SRR9016858"	"reverse"	178515470	691725	35	258.1	301
"3929"	"SRR9016861"	"forward"	236595604	854853	35	276.8	301
"3930"	"SRR9016861"	"reverse"	236907699	854853	35	277.1	301
"3931"	"SRR9016885"	"forward"	209010143	753479	35	277.4	301
"3932"	"SRR9016885"	"reverse"	209304609	753479	35	277.8	301
"3933"	"SRR9016907"	"forward"	264771086	969934	35	273	301
"3934"	"SRR9016907"	"reverse"	265142391	969934	35	273.4	301
"3935"	"SRR9016921"	"forward"	261881852	1119604	35	233.9	251
"3936"	"SRR9016921"	"reverse"	261911063	1119604	35	233.9	251
"3937"	"SRR9017024"	"forward"	288040048	1243072	35	231.7	251
"3938"	"SRR9017024"	"reverse"	288017630	1243072	35	231.7	251
"3939"	"SRR9050637"	"forward"	224510632	1513732	35	148.3	151
"3940"	"SRR9050637"	"reverse"	224512920	1513732	35	148.3	151
"3941"	"SRR9066699"	"forward"	182673781	1225052	35	149.1	151
"3942"	"SRR9066699"	"reverse"	182683217	1225052	35	149.1	151
"3943"	"SRR9113168"	"forward"	267850138	1821800	35	147	151
"3944"	"SRR9113168"	"reverse"	267833447	1821800	35	147	151
"3945"	"SRR9127641"	"forward"	178594425	1192493	35	149.8	151
"3946"	"SRR9127641"	"reverse"	178594165	1192493	35	149.8	151
"3947"	"SRR9212197"	"forward"	284199597	1299686	35	218.7	251
"3948"	"SRR9212197"	"reverse"	284703836	1299686	35	219.1	251
"3949"	"SRR9228681"	"forward"	226330680	1512756	35	149.6	151
"3950"	"SRR9228681"	"reverse"	226334165	1512756	35	149.6	151
"3951"	"SRR9228684"	"forward"	244979100	1643718	35	149	151
"3952"	"SRR9228684"	"reverse"	244973686	1643718	35	149	151
"3953"	"SRR9228687"	"forward"	228791575	1534055	35	149.1	151
"3954"	"SRR9228687"	"reverse"	228816397	1534055	35	149.2	151
"3955"	"SRR9228690"	"forward"	227358913	1520399	35	149.5	151
"3956"	"SRR9228690"	"reverse"	227384838	1520399	35	149.6	151
"3957"	"SRR9228695"	"forward"	244398869	1634171	35	149.6	151
"3958"	"SRR9228695"	"reverse"	244407577	1634171	35	149.6	151
"3959"	"SRR9228697"	"forward"	243944480	1630927	35	149.6	151
"3960"	"SRR9228697"	"reverse"	243938693	1630927	35	149.6	151
"3961"	"SRR9228702"	"forward"	232710822	1554994	35	149.7	151
"3962"	"SRR9228702"	"reverse"	232712833	1554994	35	149.7	151
"3963"	"SRR9228705"	"forward"	248663668	1660683	35	149.7	151
"3964"	"SRR9228705"	"reverse"	248672131	1660683	35	149.7	151
