file	format	type	num_seqs	sum_len	min_len	avg_len	max_len
SRR11278098_2P.fq.gz	FASTQ	DNA	635984	86982130	36	136.8	151
SRR11396119_1P.fq.gz	FASTQ	DNA	947923	139293215	36	146.9	151
SRR11396119_2P.fq.gz	FASTQ	DNA	947923	136302018	36	143.8	151
SRR11396120_1P.fq.gz	FASTQ	DNA	1337346	196697419	36	147.1	151
SRR11396120_2P.fq.gz	FASTQ	DNA	1337346	188380409	36	140.9	151
SRR11396150_1P.fq.gz	FASTQ	DNA	774842	113564274	36	146.6	151
SRR11396150_2P.fq.gz	FASTQ	DNA	774842	109371505	36	141.2	151
SRR11396153_1P.fq.gz	FASTQ	DNA	811032	119122494	36	146.9	151
SRR11396153_2P.fq.gz	FASTQ	DNA	811032	111807377	36	137.9	151
SRR11450564_1P.fq.gz	FASTQ	DNA	1530023	324131540	36	211.8	251
SRR11450564_2P.fq.gz	FASTQ	DNA	1530023	304689310	36	199.1	251
SRR11453043_1P.fq.gz	FASTQ	DNA	933227	215550271	36	231.0	251
SRR11453043_2P.fq.gz	FASTQ	DNA	933227	208181190	36	223.1	251
SRR11487643_1P.fq.gz	FASTQ	DNA	753540	165503569	36	219.6	251
SRR11487643_2P.fq.gz	FASTQ	DNA	753540	162985059	36	216.3	251
SRR11487800_1P.fq.gz	FASTQ	DNA	886677	182056075	36	205.3	251
SRR11487800_2P.fq.gz	FASTQ	DNA	886677	177187020	36	199.8	251
SRR11487833_1P.fq.gz	FASTQ	DNA	832304	171706689	36	206.3	251
SRR11487833_2P.fq.gz	FASTQ	DNA	832304	164091663	36	197.2	251
SRR11488857_1P.fq.gz	FASTQ	DNA	1975673	288472601	36	146.0	151
SRR11488857_2P.fq.gz	FASTQ	DNA	1975673	281941135	36	142.7	151
SRR11521903_1P.fq.gz	FASTQ	DNA	1414776	202678030	36	143.3	151
SRR11521903_2P.fq.gz	FASTQ	DNA	1414776	198689843	36	140.4	151
SRR11560293_1P.fq.gz	FASTQ	DNA	844917	196570924	36	232.7	251
SRR11560293_2P.fq.gz	FASTQ	DNA	844917	168429967	36	199.3	251
SRR11574679_1P.fq.gz	FASTQ	DNA	1760548	256789553	36	145.9	151
SRR11574679_2P.fq.gz	FASTQ	DNA	1760548	250865423	36	142.5	151
SRR11615713_1P.fq.gz	FASTQ	DNA	1406714	205733403	36	146.3	151
SRR11615713_2P.fq.gz	FASTQ	DNA	1406714	201792539	36	143.4	151
SRR1171404_1P.fq.gz	FASTQ	DNA	841055	198213273	36	235.7	251
SRR1171404_2P.fq.gz	FASTQ	DNA	841055	191957025	36	228.2	251
SRR1171465_1P.fq.gz	FASTQ	DNA	1130656	229294486	36	202.8	250
SRR1171465_2P.fq.gz	FASTQ	DNA	1130656	210665720	36	186.3	250
SRR11748672_1P.fq.gz	FASTQ	DNA	1492996	218013549	36	146.0	151
SRR11748672_2P.fq.gz	FASTQ	DNA	1492996	197087061	36	132.0	151
SRR11783240_1P.fq.gz	FASTQ	DNA	1208233	276477328	36	228.8	251
SRR11783240_2P.fq.gz	FASTQ	DNA	1208233	268893862	36	222.6	251
SRR11783272_1P.fq.gz	FASTQ	DNA	1423293	325612270	36	228.8	251
SRR11783272_2P.fq.gz	FASTQ	DNA	1423293	318747961	36	224.0	251
SRR11799637_1P.fq.gz	FASTQ	DNA	949897	227421583	36	239.4	251
SRR11799637_2P.fq.gz	FASTQ	DNA	949897	207782711	36	218.7	251
SRR11833400_1P.fq.gz	FASTQ	DNA	1157526	168020466	36	145.2	151
SRR11833400_2P.fq.gz	FASTQ	DNA	1157526	164881981	36	142.4	151
SRR11879335_1P.fq.gz	FASTQ	DNA	1553629	227245390	36	146.3	151
SRR11879335_2P.fq.gz	FASTQ	DNA	1553629	221362877	36	142.5	151
SRR11991280_1P.fq.gz	FASTQ	DNA	1640479	240630308	36	146.7	151
SRR11991280_2P.fq.gz	FASTQ	DNA	1640479	233658325	36	142.4	151
SRR11991397_1P.fq.gz	FASTQ	DNA	1640798	238164030	36	145.2	151
SRR11991397_2P.fq.gz	FASTQ	DNA	1640798	235440060	36	143.5	151
SRR12003250_1P.fq.gz	FASTQ	DNA	1442824	333499208	36	231.1	251
